geo_id,geo_name,geo_level,year,wealth_concept,wealth_gini,wealth_gini_raw,negative_wealth_share,mean_net_wealth,median_net_wealth,top10_wealth_share,top1_wealth_share,bottom50_wealth_share,unit_of_analysis,equivalence_scale,currency,source_dataset,source_priority,comparability_tier,observed_vs_modeled,top_tail_flag,method_version,notes
JPN,Japan,country,1811,net_wealth,,,,715842.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1812,net_wealth,,,,715795.6000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1813,net_wealth,,,,716174.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1814,net_wealth,,,,716422.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1815,net_wealth,,,,715780.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1816,net_wealth,,,,715938.2000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1817,net_wealth,,,,715996.2000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1818,net_wealth,,,,716685.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1819,net_wealth,,,,717570.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1821,net_wealth,,,,720009.7000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1822,net_wealth,,,,721807.6000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1823,net_wealth,,,,723519.6000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1824,net_wealth,,,,725063.7000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1825,net_wealth,,,,726563.7000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1826,net_wealth,,,,728654.6000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1827,net_wealth,,,,730479.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1828,net_wealth,,,,732510.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1829,net_wealth,,,,734635.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1830,net_wealth,,,,736764.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1831,net_wealth,,,,739012.7000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1832,net_wealth,,,,741552.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1833,net_wealth,,,,744107.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1834,net_wealth,,,,746478.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1835,net_wealth,,,,748526.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1836,net_wealth,,,,750540.7000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1837,net_wealth,,,,752565.6000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1838,net_wealth,,,,754875.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1839,net_wealth,,,,756771.7000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1840,net_wealth,,,,758995.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1841,net_wealth,,,,761148.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1842,net_wealth,,,,763279.6000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1843,net_wealth,,,,765368.1000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1844,net_wealth,,,,767268.1000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1845,net_wealth,,,,769068.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1846,net_wealth,,,,770849.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1847,net_wealth,,,,772644.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1848,net_wealth,,,,774039.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1849,net_wealth,,,,775390.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1851,net_wealth,,,,781257.6000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1852,net_wealth,,,,786037.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1853,net_wealth,,,,791106.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1854,net_wealth,,,,795970.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1855,net_wealth,,,,800797.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1856,net_wealth,,,,805770.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1857,net_wealth,,,,810329.1000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1858,net_wealth,,,,814865.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1859,net_wealth,,,,819194.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1860,net_wealth,,,,823390.1000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1861,net_wealth,,,,831312.1000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1862,net_wealth,,,,838528.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1863,net_wealth,,,,847277.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1864,net_wealth,,,,853306.1000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1865,net_wealth,,,,860643.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1866,net_wealth,,,,865785.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1867,net_wealth,,,,870139.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1868,net_wealth,,,,871198.1000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1869,net_wealth,,,,880254.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1870,net_wealth,,,,881143.7000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1871,net_wealth,,,,901128.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1872,net_wealth,,,,891296.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1873,net_wealth,,,,904024.7,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1874,net_wealth,,,,890692.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1875,net_wealth,,,,889324.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1876,net_wealth,,,,1021816.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1877,net_wealth,,,,1034986.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1878,net_wealth,,,,1045857.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1879,net_wealth,,,,963075.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1881,net_wealth,,,,766662.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1882,net_wealth,,,,766314.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1883,net_wealth,,,,835073.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1884,net_wealth,,,,890600.1000000001,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1885,net_wealth,,,,979656.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1886,net_wealth,,,,1110885.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1887,net_wealth,,,,1054993.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1888,net_wealth,,,,1043242.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1889,net_wealth,,,,1046898.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1890,net_wealth,,,,1199580.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1891,net_wealth,,,,1140255.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1892,net_wealth,,,,1314638.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1893,net_wealth,,,,1333129.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1894,net_wealth,,,,1509639.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1895,net_wealth,,,,1523461.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1896,net_wealth,,,,1407989.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1897,net_wealth,,,,1464192.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1898,net_wealth,,,,1640194.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1899,net_wealth,,,,1555387.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1901,net_wealth,,,,1547307.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1902,net_wealth,,,,1424549.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1903,net_wealth,,,,1498372.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1904,net_wealth,,,,1547323.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1905,net_wealth,,,,1645893.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1906,net_wealth,,,,1836093.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1907,net_wealth,,,,1810284.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1908,net_wealth,,,,1871220.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1909,net_wealth,,,,1929197.4,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1911,net_wealth,,,,1960397.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1912,net_wealth,,,,1984487.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1913,net_wealth,,,,1952414.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1914,net_wealth,,,,1951951.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1915,net_wealth,,,,2160360.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1916,net_wealth,,,,2438150.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1917,net_wealth,,,,2499173.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1918,net_wealth,,,,2378900.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1919,net_wealth,,,,2352993.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1921,net_wealth,,,,2392352.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1922,net_wealth,,,,2442095.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1923,net_wealth,,,,2508229.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1924,net_wealth,,,,2613919.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1925,net_wealth,,,,2529971.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1926,net_wealth,,,,2509754.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1927,net_wealth,,,,2442290.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1928,net_wealth,,,,2598247.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1929,net_wealth,,,,2665375.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1931,net_wealth,,,,2671351.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1932,net_wealth,,,,3164030.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1933,net_wealth,,,,3395696.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1934,net_wealth,,,,3304945.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1935,net_wealth,,,,3434185.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1936,net_wealth,,,,3571028.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1937,net_wealth,,,,3654596.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1938,net_wealth,,,,3831156.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1939,net_wealth,,,,4149898.8,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1941,net_wealth,,,,4530926.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1942,net_wealth,,,,5228866.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1943,net_wealth,,,,5914125.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1944,net_wealth,,,,5723419.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1945,net_wealth,,,,3249527.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1946,net_wealth,,,,1669223.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1947,net_wealth,,,,1439298.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1948,net_wealth,,,,1353366.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1949,net_wealth,,,,1203746.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1951,net_wealth,,,,1528160.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1952,net_wealth,,,,1646721.9,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1953,net_wealth,,,,1716048.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1954,net_wealth,,,,1753032.1,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1955,net_wealth,,,,1923693.6,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1956,net_wealth,,,,2159660.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1957,net_wealth,,,,2356406.3,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1958,net_wealth,,,,2427489.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1959,net_wealth,,,,2715177.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1961,net_wealth,,,,3454935.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1962,net_wealth,,,,3707517.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1963,net_wealth,,,,3945231.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1964,net_wealth,,,,4359357.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1965,net_wealth,,,,4632609.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1966,net_wealth,,,,5138776.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1967,net_wealth,,,,5650243.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1968,net_wealth,,,,6254606.5,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1969,net_wealth,,,,6937997.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1971,net_wealth,,,,6674477.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1972,net_wealth,,,,8179761.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1973,net_wealth,,,,9510570.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1974,net_wealth,,,,8936477.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1975,net_wealth,,,,8834509.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
JPN,Japan,country,1976,net_wealth,,,,8940773.0,,,,,per_adult_equal_split,none,EUR_PPP,WID,tier1,B,imported,mixed,wga-0.3,WID vars: mean=ahweali992
